run_label,scenario,seed,device,sim_time_ms,utilization_fraction
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,cloud,4850.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,proxy,4850.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-1,4850.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-2,4850.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-3,4850.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,cloud,4875.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,proxy,4875.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-1,4875.000,0.440000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-2,4875.000,0.040000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-3,4875.000,0.440000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,cloud,4900.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,proxy,4900.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-1,4900.000,0.040000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-2,4900.000,0.040000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-3,4900.000,0.040000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,cloud,4925.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,proxy,4925.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-1,4925.000,0.480000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-2,4925.000,0.080000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-3,4925.000,0.480000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,cloud,4950.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,proxy,4950.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-1,4950.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-2,4950.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-3,4950.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,cloud,4975.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,proxy,4975.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-1,4975.000,0.440000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-2,4975.000,0.040000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-3,4975.000,0.440000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,cloud,5000.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,proxy,5000.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-1,5000.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-2,5000.000,0.000000
FOG_WITH_IDS_seed1,FOG_WITH_IDS,1,fog-3,5000.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,25.000,0.000179
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,25.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,25.000,0.005500
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,25.000,0.005500
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,25.000,0.005500
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,50.000,0.000179
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,50.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,50.000,0.005500
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,50.000,0.005500
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,50.000,0.005500
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,75.000,0.000179
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,75.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,75.000,0.005500
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,75.000,0.005500
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,75.000,0.005500
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,100.000,0.000179
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,100.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,100.000,0.005500
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,100.000,0.005500
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,100.000,0.005500
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,125.000,0.000179
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,125.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,125.000,0.440220
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,125.000,0.040220
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,125.000,0.440220
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,150.000,0.000179
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,150.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,150.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,150.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,150.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,175.000,0.000071
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,175.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,175.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,175.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,175.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,200.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,200.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,200.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,200.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,200.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,225.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,225.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,225.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,225.000,0.080000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,225.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,250.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,250.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,250.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,250.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,250.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,275.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,275.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,275.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,275.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,275.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,300.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,300.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,300.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,300.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,300.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,325.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,325.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,325.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,325.000,0.080000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,325.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,350.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,350.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,350.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,350.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,350.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,375.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,375.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,375.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,375.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,375.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,400.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,400.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,400.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,400.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,400.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,425.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,425.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,425.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,425.000,0.080000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,425.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,450.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,450.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,450.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,450.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,450.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,475.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,475.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,475.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,475.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,475.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,500.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,500.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,500.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,500.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,500.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,525.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,525.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,525.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,525.000,0.080000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,525.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,550.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,550.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,550.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,550.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,550.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,575.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,575.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,575.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,575.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,575.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,600.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,600.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,600.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,600.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,600.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,625.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,625.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,625.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,625.000,0.080000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,625.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,650.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,650.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,650.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,650.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,650.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,675.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,675.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,675.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,675.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,675.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,700.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,700.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,700.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,700.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,700.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,725.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,725.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,725.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,725.000,0.080000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,725.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,750.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,750.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,750.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,750.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,750.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,775.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,775.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,775.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,775.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,775.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,800.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,800.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,800.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,800.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,800.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,825.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,825.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,825.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,825.000,0.080000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,825.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,850.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,850.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,850.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,850.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,850.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,875.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,875.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,875.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,875.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,875.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,900.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,900.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,900.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,900.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,900.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,925.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,925.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,925.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,925.000,0.080000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,925.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,950.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,950.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,950.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,950.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,950.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,975.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,975.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,975.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,975.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,975.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1000.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1000.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1000.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1000.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1000.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1025.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1025.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1025.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1025.000,0.080000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1025.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1050.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1050.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1050.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1050.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1050.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1075.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1075.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1075.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1075.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1075.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1100.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1100.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1100.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1100.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1100.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1125.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1125.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1125.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1125.000,0.080000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1125.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1150.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1150.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1150.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1150.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1150.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1175.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1175.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1175.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1175.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1175.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1200.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1200.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1200.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1200.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1200.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1225.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1225.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1225.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1225.000,0.080000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1225.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1250.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1250.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1250.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1250.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1250.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1275.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1275.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1275.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1275.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1275.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1300.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1300.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1300.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1300.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1300.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1325.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1325.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1325.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1325.000,0.080000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1325.000,0.480000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1350.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1350.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1350.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1350.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1350.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1375.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1375.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1375.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1375.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1375.000,0.440000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1400.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1400.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-1,1400.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-2,1400.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,fog-3,1400.000,0.040000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,cloud,1425.000,0.000000
FOG_WITH_IDS_seed2,FOG_WITH_IDS,2,proxy,1425.000,0.000000
